_id,_rev,deviceType,deviceId,eventType,format,timestamp,WS_sensorData_NO2,WS_sensorData_NO,WS_sensorData_NOX,WS_sensorData_StWd,WS_sensorData_WDS,WS_sensorData_WDD,WS_sensorData_ITemp,WS_sensorData_O3,WS_sensorData_SO2,WS_sensorData_Filter,WS_sensorData_PM2_5,WS_sensorData_PM10,WS_sensorData_O_Xyle,WS_sensorData_EthylB,WS_sensorData_BENZN,WS_sensorData_TOLUEN,WS_sensorData_TEMP,WS_sensorData_TOL,WS_sensorData_FILTER25,WS_sensorData_PM_10_25,WS_sensorData_BP,WS_sensorData_PREC,WS_sensorData_SR,WS_sensorData_CO,WS_sensorData_RH,WS_sensorData_NO2_TRAFIC,WS_sensorData_NO_TRAFIC,WS_sensorData_NOX_TRAFIC,WS_sensorData_CO_TRAFIC,WSV2_sensorData_BENZN,WSV2_sensorData_TOLUEN,date,time
819f8900-c740-11e7-8b57-e994f8ea70af,1-29283993a4f38203b16031be6fc66b51,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:12.464-08:00,10,-0.5,9.2,18.51,1.4,57,25.3,69.1,0.1,17,16.9,24,0.1,0,-0.21,1,25.3,,30,,,0,,,64,8,0,7,0.91,,,2017-11-11,16:29:12.464-08:00
81ab96f0-c740-11e7-a297-b5cc7e104dd1,1-63b5164a83497ec472065f8c8d92b3be,WS,Nesher,sensorData,json,2017-11-11T16:29:12.543-08:00,5.5,0.1,5.6,,,,,41,,,9,17,0,0,0,0.1,,,,,,,,0.19,,,,,,,,2017-11-11,16:29:12.543-08:00
82358770-c740-11e7-ae37-617ddee8b477,1-b5cd56fb27d0a8b293cdff16a274e55b,WS,Old-Market,sensorData,json,2017-11-11T16:29:13.447-08:00,1.4,-0.2,1.1,23.78,0.7,52,24.2,60.9,3.1,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:13.447-08:00
8249d2c0-c740-11e7-b396-8b80b3cfc651,1-f220dd358d590265b0a53e80af63e053,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:13.580-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:13.580-08:00
8250feb0-c740-11e7-ad52-afff43ebfbca,1-1d199e0e07a6e0ccf9774f2da47f5600,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:13.627-08:00,4,0,3,24.84,1.1,306,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:13.627-08:00
825f0870-c740-11e7-a9dd-914287fc516e,1-07c5e38cff91f7efd15033b4c63a418a,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:13.719-08:00,11.1,-1.8,8.2,19,1.7,311,23.6,71.7,0,53,12.8,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:13.719-08:00
826d1230-c740-11e7-922d-e592d25dbe09,1-ac15920d1a2d5d14a37d130fea381dbc,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:13.811-08:00,2.4,-0.6,1.4,,1.9,357,,,-0.8,44,,16.6,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:13.811-08:00
82732cb0-c740-11e7-8ea3-bdeefb14cb95,1-4a9b218056f2c75c6936fe2cc76a7f26,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:13.851-08:00,10.9,-0.1,10.7,9.82,1.2,316,,,0.9,,16.9,,0,0.7,-0.19,,23.5,1.4,,,,,,,,,,,,,,2017-11-11,16:29:13.851-08:00
82732cb1-c740-11e7-8ea3-bdeefb14cb95,1-a92a384a3018212ee7dc1dba0c58d30b,WS,Igud,sensorData,json,2017-11-11T16:29:13.851-08:00,6.2,3.3,11.4,14.53,1,284,22.3,65.6,0,20,9.9,20.2,,,,,24.5,,44,10.3,1003,0,7.5,,,,,,,,,2017-11-11,16:29:13.851-08:00
82774b60-c740-11e7-b396-8b80b3cfc651,1-277ddd2380032afbe48dc52d4830a5c5,WS,Shprintsak,sensorData,json,2017-11-11T16:29:13.878-08:00,15.6,-0.2,15.1,,1.5,300,20.6,66.4,-0.4,5,16,24.4,,,,,23.3,,40,8.4,984,0,39.8,0.37,82,,,,,,,2017-11-11,16:29:13.878-08:00
82796e40-c740-11e7-8ea3-bdeefb14cb95,1-3467ce4031344039c4f1fe5292003cce,WS,Ahuza,sensorData,json,2017-11-11T16:29:13.892-08:00,10.6,-0.1,10.4,,,,25.6,72.8,0.2,15,10,16.8,,,,,23.3,,2,6.8,1005,0,,-0.02,,,,,,,,2017-11-11,16:29:13.892-08:00
828750f1-c740-11e7-90b6-81dfcd22b622,1-73c14ef0183a7e87e6691e6abf607b9b,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:13.983-08:00,25,0,24,11.15,2.6,337,27.2,55,0.5,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:13.983-08:00
8289c1f0-c740-11e7-8b57-e994f8ea70af,1-fe8bd047abf39a658ef6542f832aed15,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:13.999-08:00,3.5,0,3.4,18.03,0.7,284,25.7,,0,,,,,,,,23.1,,,,,,,,53,,,,,,,2017-11-11,16:29:13.999-08:00
82955ab0-c740-11e7-a297-b5cc7e104dd1,1-dfc4874e4bba99b3c99136c3c9d51463,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:14.075-08:00,8.2,-0.5,7.3,23.78,1.3,40,25.1,61.4,0.3,17,16.2,22,0.1,0,-0.24,1,25.2,,30,,,0,,,64,8,0,7,0.74,,,2017-11-11,16:29:14.075-08:00
829a3cb0-c740-11e7-826b-4378d3375672,1-e82141c3274c2c845753e4cacbe13f06,WS,Nesher,sensorData,json,2017-11-11T16:29:14.107-08:00,4.4,0.2,4.7,,,,,42,,,9,17,0,0,0,0.1,,,,,,,,0.18,,,,,,,,2017-11-11,16:29:14.107-08:00
8369e8c0-c740-11e7-a9dd-914287fc516e,1-cffa63db92ad602a4ce973f6edb1049c,WS,Old-Market,sensorData,json,2017-11-11T16:29:15.468-08:00,1.5,-0.2,1.2,27.71,0.7,46,24.2,61.3,1.2,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:15.468-08:00
837644d0-c740-11e7-a297-b5cc7e104dd1,1-c580e4aab496cac7234294752801283e,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:15.549-08:00,2,0,1,29.69,0.9,317,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:15.549-08:00
837fbab0-c740-11e7-826b-4378d3375672,1-57636ac291d923f8b4c6797f3046f781,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:15.611-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:15.611-08:00
83833d20-c740-11e7-a9dd-914287fc516e,1-42daefdbd69cdbfb994cff269dddb0be,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:15.634-08:00,11.6,-1.9,8.5,16.98,1.9,309,23.7,72.3,0,53,15.1,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:15.634-08:00
838b7a80-c740-11e7-8ea3-bdeefb14cb95,1-e3edbd782992a130b5065faa0af74bff,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:15.688-08:00,2.5,-0.4,1.8,,1.9,2,,,-0.7,44,,17.9,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:15.688-08:00
83978870-c740-11e7-ad52-afff43ebfbca,1-c1dd4bf4287dbc4929a00bcc0cede77e,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:15.767-08:00,9.9,-0.3,9.4,11.84,1.1,322,,,0.9,,13.2,,0,0.8,-0.17,,23.4,1.6,,,,,,,,,,,,,,2017-11-11,16:29:15.767-08:00
839e1820-c740-11e7-b396-8b80b3cfc651,1-fe1b690b530b2b9639d0c443075d9e9a,WS,Igud,sensorData,json,2017-11-11T16:29:15.810-08:00,4.9,3.2,9.9,18.72,0.9,289,22.3,67.2,0.1,20,8.6,12.2,,,,,24.5,,44,3.5,1003,0,7.8,,,,,,,,,2017-11-11,16:29:15.810-08:00
83a73fe0-c740-11e7-a9dd-914287fc516e,1-3a2f822a0853666b54c05f2f136103a6,WS,Ahuza,sensorData,json,2017-11-11T16:29:15.870-08:00,5.8,-0.3,5.3,,,,25.7,82.2,0,15,9.6,17.3,,,,,23.3,,2,7.7,1005,0,,-0.03,,,,,,,,2017-11-11,16:29:15.870-08:00
83aee100-c740-11e7-8516-a1b443649ea9,1-c0969438b5ab6b371a556da40b25541b,WS,Shprintsak,sensorData,json,2017-11-11T16:29:15.920-08:00,5.2,-0.3,4.7,,1.7,302,20.6,82.8,-0.5,5,11.6,17.3,,,,,23.2,,40,5.7,984,0,39.7,0.3,82,,,,,,,2017-11-11,16:29:15.920-08:00
83b4ad60-c740-11e7-922d-e592d25dbe09,1-03ff30e2fbd18e996af5b32f9571113f,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:15.958-08:00,26,0,25,11.22,2.5,338,27.2,55,0.5,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:15.958-08:00
83c4b2f0-c740-11e7-826b-4378d3375672,1-2d5d3515b533aef686f7e2d523252ead,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:16.063-08:00,1.9,-0.1,1.7,18.14,0.7,283,25.7,,0,,,,,,,,22.9,,,,,,,,54,,,,,,,2017-11-11,16:29:16.063-08:00
83c946d0-c740-11e7-a9dd-914287fc516e,1-7e9a2ddbe67335520b9af72a2b202f1f,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:16.093-08:00,12.2,-0.4,11.5,22.28,1,20,24.9,64.5,0.1,17,17.5,27,0.1,0.1,-0.18,1.5,25.1,,30,,,0,,,64,10,0,9,0.69,,,2017-11-11,16:29:16.093-08:00
83d63f21-c740-11e7-a9dd-914287fc516e,1-ee1e4f8faf22a19fa1b79507a1928557,WS,Nesher,sensorData,json,2017-11-11T16:29:16.178-08:00,3.9,0.1,4.1,,,,,44,,,8,12,0,0.1,0,0.1,,,,,,,,0.18,,,,,,,,2017-11-11,16:29:16.178-08:00
849cc370-c740-11e7-90b6-a33da586196f,1-5a8f31f514fdab32a6e6c0e72dbae077,WS,Old-Market,sensorData,json,2017-11-11T16:29:17.479-08:00,2.1,-0.1,1.9,33.84,0.5,60,24.2,59.1,1.5,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:17.479-08:00
84ad8c50-c740-11e7-8ea3-bdeefb14cb95,1-1af2e118b2e10581649328e451086a08,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:17.589-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:17.589-08:00
84b49130-c740-11e7-90b6-81dfcd22b622,1-f9ff092e493480a7331d8282ff211a7c,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:17.635-08:00,2,0,1,26.25,1,313,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:17.635-08:00
84bd6ad0-c740-11e7-a297-b5cc7e104dd1,1-f79d43407aeff842bb80f02c5c1d83dc,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:17.693-08:00,13.9,-2,10.7,19.19,1.3,309,23.6,67.3,0,53,15,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:17.693-08:00
84c225c1-c740-11e7-8b57-e994f8ea70af,1-bb54d75604fc1b16e9778c8b6b1c30b1,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:17.724-08:00,7.7,-1,6.1,11.86,1.2,312,,,0.6,,14,,0,0.9,-0.11,,23.3,1.6,,,,,,,,,,,,,,2017-11-11,16:29:17.724-08:00
84c2e910-c740-11e7-90b6-81dfcd22b622,1-254d05064c57f009586208ab900df6ff,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:17.729-08:00,3.4,-0.1,3.3,,2.2,356,,,-0.9,44,,24.6,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:17.729-08:00
84d2a080-c740-11e7-ad52-afff43ebfbca,1-b8e3232f6d32aa47271c195d7c074b77,WS,Igud,sensorData,json,2017-11-11T16:29:17.832-08:00,5.5,3.2,10.4,23.8,0.5,301,22.3,64.6,0,20,9.1,15.6,,,,,24.3,,44,6.4,1003,0,7.7,,,,,,,,,2017-11-11,16:29:17.832-08:00
84d49c50-c740-11e7-ad52-afff43ebfbca,1-4dd5d3e690ef7cda16d4b243e8334eda,WS,Ahuza,sensorData,json,2017-11-11T16:29:17.845-08:00,2.2,-0.4,1.5,,,,25.5,86,,15,10.6,17.3,,,,,23.2,,2,6.6,1004,0,,0,,,,,,,,2017-11-11,16:29:17.845-08:00
84d93030-c740-11e7-90b6-81dfcd22b622,1-52fc4f5a9405d2cfe7b079996204845d,WS,Shprintsak,sensorData,json,2017-11-11T16:29:17.875-08:00,6.1,-0.2,5.7,,2,276,20.7,80,,5,9.7,14.7,,,,,23,,40,4.9,984,0,39.8,0.31,84,,,,,,,2017-11-11,16:29:17.875-08:00
84ded580-c740-11e7-a9dd-914287fc516e,1-a333877227b73a62339f931fbb27e112,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:17.912-08:00,22,0,21,12.37,2,333,27.3,61,0.5,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:17.912-08:00
84e27f00-c740-11e7-b396-8b80b3cfc651,1-191123289c3c46b1ae0a0586bd7f7552,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:17.936-08:00,0.6,-0.1,0.3,14.57,0.6,281,25.7,,0,,,,,,,,22.6,,,,,,,,56,,,,,,,2017-11-11,16:29:17.936-08:00
84e7d630-c740-11e7-8ea3-bdeefb14cb95,1-74123a9e971da6af906c87a26f144041,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:17.971-08:00,24.9,-0.4,24.2,27,0.8,346,24.8,72.6,0.2,17,20.5,33,0.1,0.1,-0.19,2.3,25,,30,,,0,,,65,,,,0.65,,,2017-11-11,16:29:17.971-08:00
84ed7b80-c740-11e7-8b57-e994f8ea70af,1-f00a6175e9382b93f90b5ef890d4a3cc,WS,Nesher,sensorData,json,2017-11-11T16:29:18.008-08:00,3.9,-0.1,3.7,,,,,35,,,10,19,0,0,0,0.1,,,,,,,,0.21,,,,,,,,2017-11-11,16:29:18.008-08:00
85c47a90-c740-11e7-90b6-81dfcd22b622,1-f886833fbc356ad830ed753aa41adf11,WS,Old-Market,sensorData,json,2017-11-11T16:29:19.417-08:00,1.5,-0.2,1.1,50.74,0.3,339,24.2,59.8,1.6,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:19.417-08:00
85cb0a41-c740-11e7-922d-e592d25dbe09,1-4216f871f0420bf7f881f99bd0382881,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:19.460-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:19.460-08:00
85d172e0-c740-11e7-90b6-81dfcd22b622,1-7cba4ad4ef227bdb4e98665d4f201ebb,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:19.502-08:00,5,0,3,54.42,0.2,327,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:19.502-08:00
85d8c5e0-c740-11e7-8516-a1b443649ea9,1-d677bb83318de9c6663e5b06de6efc40,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:19.550-08:00,12.4,-1.9,9.5,20.33,1.1,312,23.6,67.9,0,53,12.1,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:19.550-08:00
85e967b0-c740-11e7-b396-8b80b3cfc651,1-f03c19c605c44e060f9ebace5bf2fe67,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:19.659-08:00,1.2,-0.3,0.7,,1.6,349,,,-1.1,44,,17.4,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:19.659-08:00
85f638f2-c740-11e7-a297-b5cc7e104dd1,1-70feb633e6a42b2088716149aab04788,WS,Igud,sensorData,json,2017-11-11T16:29:19.743-08:00,4.6,3,9.3,29.78,0,270,22.3,64.5,0.1,20,8.4,11.9,,,,,24.1,,44,3.4,1003,0,8.2,,,,,,,,,2017-11-11,16:29:19.743-08:00
860c0ae0-c740-11e7-b396-8b80b3cfc651,1-7d62a4b595b2a29b287df80855c7a223,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:19.886-08:00,9.3,-0.8,7.9,31.99,0.1,121,,,0.9,,12.9,,0,0.8,-0.16,,22.7,1.6,,,,,,,,,,,,,,2017-11-11,16:29:19.886-08:00
861fb9f0-c740-11e7-8516-a1b443649ea9,1-165703337fe509f62c737ea80e533a13,WS,Ahuza,sensorData,json,2017-11-11T16:29:20.015-08:00,2.3,-0.4,1.5,,,,25.7,89.1,,15,9.2,14.6,,,,,23.3,,2,5.3,1005,0,,-0.04,,,,,,,,2017-11-11,16:29:20.015-08:00
862203e0-c740-11e7-90b6-81dfcd22b622,1-2957bf7c3b4de9708e4e849f9a2986fb,WS,Shprintsak,sensorData,json,2017-11-11T16:29:20.030-08:00,5.3,-0.3,4.8,,1.7,269,20.9,77.9,,5,7.9,15.2,,,,,22.9,,40,7.2,984,0,39.8,0.31,84,,,,,,,2017-11-11,16:29:20.030-08:00
862c6422-c740-11e7-a297-b5cc7e104dd1,1-87c41b9138aa6e28a72850e7cdbf3059,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:20.098-08:00,,,,17.12,1.5,344,27.2,76,0.3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:20.098-08:00
86325790-c740-11e7-ad52-afff43ebfbca,1-d8cf5257fcce949385208867454ad5cd,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:20.137-08:00,-0.6,0,-0.7,9.08,0.6,278,25.7,,0,,,,,,,,22.4,,,,,,,,57,,,,,,,2017-11-11,16:29:20.137-08:00
8644ce20-c740-11e7-ae37-617ddee8b477,1-d838d169753f5ec754ad56f84fe86c49,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:20.258-08:00,13.8,-0.4,13.1,20.02,0.7,279,24.8,80.2,0,17,20,31,0.1,0,-0.23,3,24.8,,30,,,0,,,66,,,,0.51,,,2017-11-11,16:29:20.258-08:00
86537420-c740-11e7-90b6-81dfcd22b622,1-bf2102c8a570f5089ab1be3c22e87b51,WS,Nesher,sensorData,json,2017-11-11T16:29:20.354-08:00,7.9,0.1,8.1,,,,,22,,,16,26,0,0.1,0,0.4,,,,,,,,0.27,,,,,,,,2017-11-11,16:29:20.354-08:00
87232030-c740-11e7-ad52-afff43ebfbca,1-29a26bcacfd48c30d9c0a543d1af9514,WS,Old-Market,sensorData,json,2017-11-11T16:29:21.715-08:00,,,,36.67,0.2,231,23.7,50,2.3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:21.715-08:00
872b3680-c740-11e7-922d-e592d25dbe09,1-fa7430d0b7e91a0c0cfc32a34bf6c8c2,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:21.768-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:21.768-08:00
87345e40-c740-11e7-ae37-617ddee8b477,1-f96f68b76f132faa7eca19f558f45fee,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:21.828-08:00,,,,47.77,0.4,78,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:21.828-08:00
8738a400-c740-11e7-90b6-a33da586196f,1-3ebf5e53521ede2cbd6218cc4d9a9d61,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:21.856-08:00,,,,15.99,1.1,313,24.1,70.1,0,53,15.3,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:21.856-08:00
873b8a30-c740-11e7-922d-e592d25dbe09,1-5f3865f1ed1da7026013e61c81825f3f,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:21.875-08:00,,,,,1.1,350,,,-0.6,44,,21.1,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:21.875-08:00
87450010-c740-11e7-ae37-617ddee8b477,1-b20f90f3eb93a01a33f705b6efed10fd,WS,Igud,sensorData,json,2017-11-11T16:29:21.937-08:00,7.3,3,11.9,25.41,0.5,349,22.7,58.9,,20,9.3,18.3,,,,,24,,44,9,1003,0,8.4,,,,,,,,,2017-11-11,16:29:21.937-08:00
8747e640-c740-11e7-ae37-617ddee8b477,1-9ec47d14cdf7d431c919ab6ab18bb3b9,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:21.956-08:00,10.9,-0.1,10.7,19.43,0.3,115,,,,,17.1,,0,1.1,-0.11,,21.9,1.6,,,,,,,,,,,,,,2017-11-11,16:29:21.956-08:00
874b68b0-c740-11e7-8516-a1b443649ea9,1-e3af3175cdbcce0cb2c164b25e15e7e1,WS,Ahuza,sensorData,json,2017-11-11T16:29:21.979-08:00,2,-0.4,1.3,,,,25.6,93.7,-1.3,15,4,6.9,,,,,23.3,,3,2.8,1004,0,,-0.04,,,,,,,,2017-11-11,16:29:21.979-08:00
8758fd40-c740-11e7-8ea3-bdeefb14cb95,1-dc7424b226d18aa6799289c67f4c3b37,WS,Shprintsak,sensorData,json,2017-11-11T16:29:22.068-08:00,4.3,-0.2,3.8,,1.8,279,20.9,81.7,-0.3,5,6.7,5.6,,,,,22.9,,40,-1,983,0,39.8,,82,,,,,,,2017-11-11,16:29:22.068-08:00
875f65e0-c740-11e7-8ea3-bdeefb14cb95,1-05e3c2d45095af28766f6596c2b37524,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:22.110-08:00,,,,25.97,1.5,337,27.1,77,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:22.110-08:00
876ab080-c740-11e7-ad52-afff43ebfbca,1-b55899db66f2f2f46e95c64d27e69fbb,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:22.184-08:00,-0.1,-0.1,-0.4,9.69,0.7,277,25.5,,0,,,,,,,,22.3,,,,,,,,58,,,,,,,2017-11-11,16:29:22.184-08:00
87755ee1-c740-11e7-8ea3-bdeefb14cb95,1-ab62d49cd86cb34fbd7dd05004714a25,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:22.254-08:00,2.8,-0.6,1.8,9.88,1,288,24.8,79.8,0,17,17.9,25,0,0,-0.23,2.1,24.7,,30,,,0,,,66,7,0,7,0.51,,,2017-11-11,16:29:22.254-08:00
87786c22-c740-11e7-8516-a1b443649ea9,1-7f367f645409bec8b1755261056fb245,WS,Nesher,sensorData,json,2017-11-11T16:29:22.274-08:00,,,,,,,,18,,,28,44,0,0.1,0.1,0.5,,,,,,,,0.32,,,,,,,,2017-11-11,16:29:22.274-08:00
885ed480-c740-11e7-b396-8b80b3cfc651,1-91fb1f3f92fc3686be4c0c476fcd70f2,WS,Old-Market,sensorData,json,2017-11-11T16:29:23.784-08:00,,,,37.18,0.4,204,23.7,50.4,3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:23.784-08:00
885ed482-c740-11e7-ae37-617ddee8b477,1-333515fe957e8f56dcf63e84751ba3cb,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:23.784-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:23.784-08:00
886a4630-c740-11e7-8516-a1b443649ea9,1-28c7ef10b8880c6372986c9fdd15bf16,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:23.859-08:00,21,0,22,54.9,0.2,114,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:23.859-08:00
8871c040-c740-11e7-b396-8b80b3cfc651,1-dae456d762065edaf77d06a2727471d9,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:23.908-08:00,1.9,-0.2,1.5,,1.2,353,,,-0.7,44,,19,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:23.908-08:00
8873e320-c740-11e7-a9dd-914287fc516e,1-10ae5118e43e63eb009c25d66ed34228,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:23.922-08:00,9.5,-1.5,7.2,14.81,0.8,317,24,71.3,0,53,16.1,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:23.922-08:00
8879d690-c740-11e7-ad52-afff43ebfbca,1-8c10e1d80de0dd1a6fb76ab2a1fa57b3,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:23.961-08:00,8.3,-0.5,7.4,16.62,0.6,118,,,,,18.5,,0,1,-0.04,,21.7,1.6,,,,,,,,,,,,,,2017-11-11,16:29:23.961-08:00
887ae800-c740-11e7-a297-b5cc7e104dd1,1-c0b82ec529cf32e3d48643546e97b7da,WS,Igud,sensorData,json,2017-11-11T16:29:23.968-08:00,6.8,3,11.5,14.79,0.2,347,22.3,58.2,,20,10.2,21.3,,,,,23.9,,44,11.1,1003,0,9.1,,,,,,,,,2017-11-11,16:29:23.968-08:00
8882fe51-c740-11e7-90b6-81dfcd22b622,1-878d4570c8c9b69031b6cb737a4d7fb3,WS,Ahuza,sensorData,json,2017-11-11T16:29:24.021-08:00,,,,,,,25.6,97.9,-1.3,15,8.9,13.7,,,,,23.2,,3,4.7,1004,0,,-0.04,,,,,,,,2017-11-11,16:29:24.021-08:00
8883c1a0-c740-11e7-8ea3-bdeefb14cb95,1-4e40f3843dcde93c43d75404b9933655,WS,Shprintsak,sensorData,json,2017-11-11T16:29:24.026-08:00,4.1,-0.3,3.6,,1.8,271,20.9,80.6,-0.3,5,8.3,8.7,,,,,22.8,,40,0.4,983,0,39.8,,83,,,,,,,2017-11-11,16:29:24.026-08:00
888a9f70-c740-11e7-826b-4378d3375672,1-468b2cf508e982032148700da32a249f,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:24.071-08:00,9,0,8,39.68,0.4,318,27,68,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:24.071-08:00
888f5a60-c740-11e7-a9dd-914287fc516e,1-690ab1b2f1a5341876cd96e3cdec1060,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:24.102-08:00,-0.6,-0.2,-1,9.52,0.6,275,25.5,,-0.1,,,,,,,,22.1,,,,,,,,59,,,,,,,2017-11-11,16:29:24.102-08:00
8897bed0-c740-11e7-8ea3-bdeefb14cb95,1-1790a01efb0bffc7e0485a45252ac57f,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:24.157-08:00,3.2,-0.7,2,13.7,0.6,281,24.7,76.6,0,17,17.1,21,0.1,0,-0.19,2.9,24.7,,30,,,0,,,64,7,0,8,0.36,,,2017-11-11,16:29:24.157-08:00
88a182d0-c740-11e7-ae37-617ddee8b477,1-0ccbf9c255200eb0da05edd49dff3c7d,WS,Nesher,sensorData,json,2017-11-11T16:29:24.221-08:00,8.2,0,8.3,,,,,20,,,6,18,0,0,0,0,,,,,,,,0.27,,,,,,,,2017-11-11,16:29:24.221-08:00
898c09e0-c740-11e7-922d-e592d25dbe09,1-39251800cf84a07502e9094f8b7a1e8d,WS,Old-Market,sensorData,json,2017-11-11T16:29:25.758-08:00,4.2,0.8,5.5,24.96,0.7,187,23.6,,2.5,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:25.758-08:00
899817d0-c740-11e7-90b6-81dfcd22b622,1-fe6394bd8ae87bd48635e587df96dca2,WS,Kiryat-Tivon,sensorData,json,2017-11-11T16:29:25.837-08:00,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:25.837-08:00
